game_id,team1,team2,team_1_win
747042,"[34.0, 0.2493, 2.4, 1.8, 8.0, 1.4, 14.3, 0.3084, 0.7528, 4.1, 4.3, 0.4444, 0.4, 9.2, 0.2, 32.4, 2.9, 1.0, 2.1, 3.4170000000000003, 5.5, 0.7, 9.4, 140.5, 0.2387, 140.5, 2.3, 2.3, 1.0, 8.6, 89.0, 0.2, 0.9]","[33.9, 0.24780000000000002, 2.8, 1.7, 8.0, 1.0, 14.0, 0.3245, 0.7135999999999999, 3.8, 3.8, 0.38910000000000006, 0.3, 7.6, 0.2, 35.7, 3.6, 2.3, 4.9, 4.276999999999999, 9.8, 1.3, 9.1, 152.0, 0.33849999999999997, 152.0, 5.0, 5.3, 1.0, 6.8, 98.4, 0.1, 0.1]",0
746965,"[33.1, 0.24639999999999995, 3.5, 2.3, 7.8, 0.3, 16.4, 0.3216, 0.7283999999999999, 3.0, 3.0, 0.40680000000000005, 0.7, 10.0, 0.4, 31.5, 2.3, 0.9, 2.9, 2.651, 6.8, 1.0, 8.6, 130.1, 0.2763, 130.1, 2.9, 3.1, 0.8, 7.3, 84.1, 0.0, 0.8]","[32.7, 0.23110000000000003, 3.5, 1.5, 6.8, 0.7, 13.3, 0.31050000000000005, 0.676, 3.7, 4.1, 0.3655, 1.4, 8.7, 0.0, 34.6, 3.0, 1.8, 3.0, 4.08, 7.9, 0.8, 9.0, 147.9, 0.2852, 147.9, 3.9, 4.2, 0.8, 8.7, 96.1, 0.2, 0.1]",1
745499,"[31.8, 0.22360000000000002, 2.9, 1.5, 6.1, 0.9, 11.9, 0.3065, 0.64, 3.0, 3.0, 0.3335, 0.1, 8.8, 0.1, 34.3, 2.9, 2.0, 4.2, 3.726, 8.8, 1.3, 8.8, 140.8, 0.3023, 140.8, 4.4, 4.6, 0.7, 7.9, 92.5, 0.0, 0.0]","[33.1, 0.2363, 4.3, 1.7, 7.9, 1.2, 16.4, 0.3165, 0.7053, 3.9, 4.1, 0.3888, 1.6, 9.4, 0.1, 34.5, 3.1, 1.4, 3.3, 3.814, 8.0, 0.7, 9.0, 145.9, 0.2986000000000001, 145.9, 3.7, 3.8, 1.0, 9.3, 93.7, 0.2, 0.6]",0
744941,"[34.6, 0.22760000000000002, 3.1, 1.6, 8.8, 1.0, 15.5, 0.3092, 0.6721, 4.1, 4.3, 0.36289999999999994, 0.7, 7.5, 0.1, 34.2, 2.8, 2.2, 5.5, 4.470999999999999, 9.3, 1.3, 8.7, 146.3, 0.3316, 146.3, 5.8, 6.2, 0.8, 8.0, 94.7, 0.2, 0.1]","[33.7, 0.23879999999999998, 2.7, 2.4, 8.8, 1.2, 13.5, 0.3165, 0.7213999999999999, 5.2, 5.7, 0.40490000000000004, 0.8, 7.8, 0.2, 33.9, 2.4, 1.6, 4.4, 3.9410000000000003, 8.3, 1.1, 8.9, 152.6, 0.2909, 152.6, 4.3, 4.4, 0.6, 10.1, 99.3, 0.2, 1.0]",0
746476,"[33.4, 0.22630000000000003, 3.2, 2.1, 8.5, 1.1, 15.3, 0.30079999999999996, 0.6620000000000001, 4.6, 4.7, 0.36119999999999997, 0.4, 8.4, 0.1, 32.2, 2.9, 1.6, 3.6, 3.221, 7.8, 0.9, 8.51, 140.8, 0.304, 140.8, 4.0, 4.0, 0.4, 8.3, 92.0, 0.0, 1.0]","[33.0, 0.25920000000000004, 3.0, 1.0, 7.6, 1.0, 15.1, 0.3255, 0.7365, 3.5, 3.7, 0.4109999999999999, 0.9, 6.8, 0.3, 34.2, 4.4, 1.8, 4.9, 4.883, 9.1, 1.8, 8.8, 150.4, 0.3547, 150.4, 4.9, 5.0, 0.7, 7.1, 92.3, 0.2, 0.4]",0
746068,"[33.6, 0.22490000000000002, 2.2, 1.7, 7.9, 1.0, 12.4, 0.2824, 0.6185, 3.7, 3.7, 0.33610000000000007, 0.8, 7.1, 0.1, 33.4, 3.9, 1.3, 6.1, 5.0699999999999985, 8.7, 1.7, 8.6, 149.9, 0.3325000000000001, 149.9, 6.1, 6.4, 0.6, 8.1, 95.1, 0.2, 0.3]","[35.1, 0.2573, 3.9, 1.8, 10.1, 1.1, 15.1, 0.33210000000000006, 0.7489000000000001, 6.2, 6.7, 0.4168, 1.6, 10.4, 0.4, 34.1, 2.1, 1.7, 2.5, 3.3059999999999996, 8.3, 0.8, 9.0, 146.6, 0.2948, 146.6, 2.7, 2.8, 0.3, 9.6, 96.0, 0.1, 1.0]",1
745092,"[31.6, 0.24319999999999994, 4.4, 1.5, 7.8, 0.8, 14.2, 0.3102, 0.6709, 4.1, 4.4, 0.36069999999999997, 1.6, 8.4, 0.2, 34.2, 3.1, 1.6, 3.9, 4.51, 8.0, 1.0, 8.9, 147.5, 0.30230000000000007, 147.5, 3.9, 4.1, 0.8, 7.9, 94.4, 0.0, 0.2]","[32.0, 0.24699999999999997, 3.4, 1.1, 7.8, 1.3, 12.9, 0.33399999999999996, 0.7359, 4.2, 4.2, 0.40190000000000003, 0.7, 7.9, 0.1, 31.5, 3.0, 1.1, 2.8, 2.9880000000000004, 6.7, 1.1, 8.7, 142.2, 0.29050000000000004, 142.2, 3.1, 3.1, 0.6, 9.0, 89.4, 0.3, 0.7]",0
746798,"[33.1, 0.21070000000000003, 1.8, 2.1, 7.2, 0.9, 11.8, 0.2720000000000001, 0.5972999999999999, 3.2, 3.5, 0.32530000000000003, 0.5, 7.3, 0.0, 33.1, 3.1, 1.4, 3.4, 4.937, 7.3, 1.1, 8.8, 152.8, 0.281, 152.8, 3.5, 3.9, 0.7, 8.1, 96.3, 0.3, 0.0]","[31.9, 0.242, 2.2, 1.1, 6.5, 1.3, 11.5, 0.31529999999999997, 0.7075000000000001, 3.3, 3.3, 0.3922, 0.6, 8.1, 0.1, 33.0, 2.6, 2.0, 3.9, 3.4899999999999998, 8.2, 0.9, 8.7, 134.6, 0.30089999999999995, 134.6, 4.0, 4.4, 1.0, 7.4, 87.9, 0.2, 0.0]",0
745990,"[33.5, 0.2547, 3.5, 1.9, 8.2, 1.2, 14.1, 0.33399999999999996, 0.7507000000000001, 4.7, 5.0, 0.41669999999999996, 1.3, 9.2, 0.4, 32.3, 3.1, 1.3, 3.3, 3.9829999999999997, 7.7, 0.9, 8.6, 137.0, 0.31090000000000007, 137.0, 3.1, 3.3, 0.6, 7.4, 88.7, 0.2, 0.9]","[33.5, 0.21980000000000005, 2.5, 1.5, 7.0, 0.8, 16.0, 0.2974, 0.6382000000000001, 2.4, 2.4, 0.34080000000000005, 0.5, 8.9, 0.0, 33.8, 1.9, 2.4, 5.1, 4.035, 8.9, 1.0, 8.7, 142.8, 0.3036, 142.8, 5.1, 5.5, 0.9, 8.0, 92.6, 0.2, 0.0]",0
746555,"[33.8, 0.2383, 2.5, 1.8, 8.3, 0.7, 13.1, 0.3008, 0.6675000000000001, 3.4, 3.8, 0.36669999999999997, 0.3, 9.6, 0.3, 33.1, 3.5, 0.9, 3.3, 5.662000000000001, 7.8, 0.7, 8.74, 138.0, 0.30770000000000003, 138.0, 3.5, 3.6, 0.4, 7.1, 88.9, 0.2, 0.1]","[36.8, 0.2524, 3.6, 1.4, 10.3, 0.7, 15.8, 0.321, 0.7182, 5.9, 6.5, 0.39719999999999994, 0.5, 8.6, 0.2, 34.5, 3.9, 2.4, 5.0, 3.8039999999999994, 9.3, 1.0, 8.7, 154.3, 0.3389, 154.3, 5.0, 5.5, 0.8, 8.9, 96.8, 0.2, 0.9]",1
745345,"[33.3, 0.2387, 2.7, 1.0, 8.0, 0.8, 14.1, 0.3049, 0.6733, 3.3, 3.5, 0.36839999999999995, 0.0, 8.1, 0.2, 33.6, 4.0, 1.7, 4.3, 4.514999999999999, 8.9, 0.8, 8.5, 148.0, 0.3461, 148.0, 4.5, 5.0, 1.1, 8.5, 94.7, 0.4, 0.2]","[31.5, 0.21270000000000003, 2.4, 1.0, 6.1, 0.8, 11.1, 0.2924, 0.6539999999999999, 2.2, 2.2, 0.36160000000000003, 1.5, 7.8, 0.0, 34.0, 3.2, 1.8, 4.5, 3.9509999999999996, 8.4, 1.3, 8.7, 147.4, 0.314, 147.4, 4.9, 5.0, 0.6, 8.7, 94.7, 0.1, 0.0]",1
746234,"[33.5, 0.242, 2.5, 2.0, 8.1, 0.9, 12.8, 0.3056, 0.6908, 3.7, 3.8, 0.38520000000000004, 0.8, 7.3, 0.1, 32.2, 2.6, 1.7, 3.6, 4.839, 6.6, 0.9, 8.7, 137.5, 0.26180000000000003, 137.5, 3.6, 3.6, 1.0, 9.4, 87.7, 0.1, 0.4]","[33.6, 0.23959999999999998, 2.8, 2.4, 8.7, 0.8, 12.1, 0.3056, 0.6979, 4.8, 4.8, 0.3923, 1.3, 7.1, 0.3, 34.0, 3.3, 1.5, 4.2, 3.316, 7.9, 0.9, 9.0, 145.0, 0.2936000000000001, 145.0, 4.2, 4.6, 0.6, 8.1, 92.4, 0.3, 0.6]",0
745419,"[35.5, 0.25630000000000003, 1.9, 1.9, 9.7, 0.9, 14.3, 0.3227, 0.7263, 4.7, 4.9, 0.40359999999999996, 0.7, 7.3, 0.0, 31.7, 2.6, 1.2, 3.0, 4.189, 6.3, 1.1, 8.8, 139.3, 0.25510000000000005, 139.3, 3.1, 3.1, 0.6, 9.7, 90.7, 0.0, 1.0]","[32.2, 0.27060000000000006, 4.8, 0.9, 7.4, 2.0, 13.3, 0.3537, 0.8011000000000001, 5.1, 5.4, 0.4473999999999999, 0.6, 8.0, 0.1, 32.5, 1.4, 1.1, 1.6, 3.3659999999999997, 6.2, 1.0, 9.11, 130.3, 0.2274, 130.3, 1.8, 1.8, 0.3, 7.8, 88.5, 0.0, 0.9]",1
745255,"[33.6, 0.22160000000000002, 2.7, 1.3, 8.0, 1.1, 15.3, 0.30029999999999996, 0.6611, 3.7, 3.9, 0.36080000000000007, 0.5, 10.6, 0.2, 32.1, 3.3, 1.6, 4.3, 3.0759999999999996, 7.1, 0.9, 8.6, 135.2, 0.29369999999999996, 135.2, 4.6, 4.9, 0.7, 7.5, 88.1, 0.2, 0.2]","[34.5, 0.21550000000000002, 4.5, 1.8, 9.1, 1.7, 15.8, 0.2908, 0.6687000000000001, 6.4, 6.9, 0.37789999999999996, 0.3, 8.0, 0.2, 35.8, 3.5, 1.7, 5.3, 4.046, 9.5, 0.9, 8.9, 156.7, 0.31840000000000007, 156.7, 5.8, 6.1, 0.7, 8.1, 100.3, 0.1, 1.0]",1
745825,"[34.4, 0.23850000000000002, 3.2, 1.7, 7.6, 0.9, 13.4, 0.31379999999999997, 0.6907, 3.9, 4.2, 0.3769, 0.2, 8.8, 0.0, 33.7, 4.4, 2.0, 4.1, 3.681, 8.2, 1.0, 9.0, 150.7, 0.32380000000000003, 150.7, 4.3, 4.3, 1.9, 9.1, 93.6, 0.1, 0.2]","[32.4, 0.26070000000000004, 2.7, 0.6, 6.2, 1.1, 12.0, 0.33020000000000005, 0.7536, 3.0, 3.1, 0.4234, 0.3, 8.4, 0.1, 33.1, 3.6, 0.8, 2.9, 3.580000000000001, 7.2, 1.3, 8.709999999999999, 147.5, 0.2916, 147.5, 3.2, 3.2, 0.3, 9.8, 94.2, 0.2, 0.1]",1
747040,"[33.7, 0.2485, 2.6, 1.7, 7.5, 1.5, 13.8, 0.30779999999999996, 0.7514000000000001, 4.0, 4.1, 0.4436, 0.4, 8.9, 0.2, 32.9, 3.0, 1.4, 2.5, 3.383, 5.8, 0.6, 9.4, 144.6, 0.2431, 144.6, 2.9, 3.0, 1.0, 9.2, 91.3, 0.2, 0.9]","[33.9, 0.22759999999999997, 2.8, 1.4, 7.8, 0.7, 14.1, 0.3086, 0.6707, 3.6, 3.8, 0.3621, 0.7, 7.8, 0.1, 33.8, 2.7, 2.1, 5.3, 4.501, 8.8, 1.2, 8.7, 142.4, 0.3179, 142.4, 5.8, 6.2, 0.8, 8.2, 91.7, 0.2, 0.0]",0
746471,"[33.1, 0.22650000000000006, 2.9, 1.8, 7.7, 0.9, 14.2, 0.30079999999999996, 0.6624000000000001, 3.7, 3.9, 0.36160000000000003, 0.4, 8.8, 0.2, 32.6, 2.7, 1.6, 3.9, 3.2430000000000008, 8.5, 0.8, 8.51, 140.6, 0.3135, 140.6, 4.2, 4.3, 0.4, 7.9, 91.3, 0.0, 0.3]","[33.8, 0.2252, 2.2, 1.8, 8.0, 1.1, 12.2, 0.2827, 0.6205, 4.0, 4.0, 0.3378, 0.7, 7.8, 0.2, 33.8, 4.2, 1.4, 6.6, 5.116999999999999, 8.9, 1.8, 8.7, 153.5, 0.3405000000000001, 153.5, 6.6, 6.9, 1.0, 8.4, 96.4, 0.3, 0.1]",1
746961,"[33.1, 0.24569999999999995, 3.1, 2.5, 7.4, 0.3, 16.0, 0.3209, 0.726, 2.8, 2.9, 0.4051, 0.5, 10.0, 0.3, 31.3, 2.6, 0.9, 3.1, 2.6670000000000003, 6.9, 1.1, 8.6, 127.2, 0.2878, 127.2, 3.1, 3.3, 0.9, 6.6, 81.5, 0.0, 0.4]","[31.9, 0.24349999999999997, 4.9, 1.7, 8.1, 0.9, 15.1, 0.3115, 0.6733, 4.5, 4.8, 0.3618, 1.7, 7.9, 0.2, 34.6, 2.9, 1.5, 4.1, 4.499, 8.1, 1.4, 9.0, 144.8, 0.29890000000000005, 144.8, 4.1, 4.3, 0.3, 7.9, 94.2, 0.1, 0.6]",0
745826,"[34.8, 0.2383, 3.2, 1.8, 8.1, 1.0, 13.9, 0.3136, 0.6903, 4.3, 4.6, 0.3767, 0.1, 8.7, 0.0, 33.8, 4.7, 1.8, 4.3, 3.713, 8.3, 1.1, 9.0, 152.1, 0.3345, 152.1, 4.5, 4.5, 1.8, 8.6, 94.2, 0.1, 0.4]","[34.9, 0.25780000000000003, 4.2, 1.9, 9.6, 0.9, 15.4, 0.3328, 0.75, 6.1, 6.6, 0.41720000000000007, 1.8, 10.4, 0.5, 33.8, 2.6, 1.7, 2.8, 3.2909999999999995, 8.2, 0.7, 9.0, 146.4, 0.3053, 146.4, 2.9, 3.0, 0.1, 9.6, 96.2, 0.2, 1.0]",0
747128,"[32.6, 0.25880000000000003, 3.2, 0.5, 6.5, 1.2, 12.8, 0.32850000000000007, 0.749, 3.2, 3.3, 0.4205, 0.2, 7.8, 0.1, 33.7, 3.5, 1.0, 3.1, 3.569, 7.8, 1.3, 8.719999999999999, 146.3, 0.30230000000000007, 146.3, 3.4, 3.4, 0.3, 9.5, 94.0, 0.2, 0.2]","[33.9, 0.23650000000000002, 4.6, 1.6, 8.3, 1.4, 17.2, 0.31720000000000004, 0.707, 4.2, 4.5, 0.3898, 1.6, 8.4, 0.1, 35.1, 3.6, 1.4, 3.6, 3.8050000000000006, 8.3, 0.9, 9.1, 152.5, 0.30850000000000005, 152.5, 4.1, 4.2, 1.2, 9.3, 96.7, 0.2, 0.5]",1
745991,"[33.3, 0.25420000000000004, 3.5, 1.5, 7.9, 1.0, 13.8, 0.3335, 0.7496, 4.3, 4.6, 0.41609999999999997, 1.3, 9.2, 0.4, 32.6, 3.4, 1.5, 3.6, 3.978, 8.3, 1.0, 8.6, 138.3, 0.32850000000000007, 138.3, 3.5, 3.6, 0.6, 7.2, 89.2, 0.2, 0.5]","[32.4, 0.22280000000000003, 3.2, 1.6, 6.4, 1.0, 12.6, 0.3055, 0.6391, 3.2, 3.2, 0.3336, 0.4, 8.6, 0.1, 35.0, 3.2, 1.9, 4.0, 3.7310000000000003, 8.9, 1.3, 9.0, 143.8, 0.3036, 143.8, 4.3, 4.6, 0.8, 7.3, 92.5, 0.0, 0.1]",0
745019,"[36.8, 0.2532, 3.5, 1.1, 10.3, 0.7, 15.5, 0.3217, 0.7183999999999999, 5.4, 6.0, 0.39669999999999994, 0.4, 8.1, 0.2, 34.5, 4.1, 2.3, 5.3, 3.848, 9.6, 1.1, 8.6, 153.6, 0.352, 153.6, 5.3, 5.8, 1.1, 8.1, 95.9, 0.2, 0.9]","[31.9, 0.24089999999999998, 2.2, 1.0, 6.3, 1.5, 10.8, 0.3137, 0.7056, 3.6, 3.8, 0.3919, 0.5, 8.1, 0.2, 32.8, 2.6, 2.1, 3.2, 3.4850000000000003, 7.8, 0.8, 8.8, 132.1, 0.29100000000000004, 132.1, 3.3, 3.6, 0.6, 7.0, 86.4, 0.0, 0.4]",0
746393,"[33.7, 0.2591, 3.2, 1.0, 8.7, 1.0, 15.7, 0.3255, 0.736, 4.1, 4.4, 0.41050000000000003, 0.9, 6.8, 0.3, 33.9, 4.2, 1.8, 5.0, 4.890000000000001, 8.8, 1.8, 8.7, 150.0, 0.34750000000000003, 150.0, 4.8, 5.0, 0.7, 7.5, 93.2, 0.2, 0.4]","[34.8, 0.21710000000000002, 4.1, 1.8, 9.4, 1.8, 15.5, 0.2927, 0.6739, 6.5, 6.9, 0.3812, 0.2, 8.3, 0.2, 35.4, 3.5, 1.7, 5.7, 4.094, 9.9, 1.2, 8.8, 157.1, 0.33210000000000006, 157.1, 6.6, 6.9, 0.8, 8.3, 100.2, 0.1, 0.7]",1
746233,"[33.1, 0.24180000000000001, 2.3, 2.0, 7.7, 0.9, 11.7, 0.305, 0.6900999999999999, 3.8, 3.9, 0.3851, 0.8, 7.4, 0.1, 32.7, 2.3, 1.7, 3.8, 4.814, 7.0, 0.9, 8.7, 135.0, 0.2629, 135.0, 3.8, 3.8, 0.9, 8.4, 86.8, 0.1, 0.5]","[34.0, 0.2198, 3.0, 1.7, 7.4, 0.8, 17.4, 0.2972, 0.6383000000000001, 2.7, 2.7, 0.34110000000000007, 0.6, 8.6, 0.0, 34.0, 2.2, 2.2, 5.0, 4.057, 8.8, 0.9, 8.8, 143.1, 0.3041, 143.1, 5.0, 5.4, 0.9, 8.3, 92.7, 0.2, 0.2]",0
747204,"[33.7, 0.24739999999999998, 3.1, 1.8, 7.8, 0.9, 13.3, 0.3238, 0.7124999999999999, 4.2, 4.3, 0.3887, 0.2, 8.5, 0.2, 35.4, 3.4, 2.3, 4.9, 4.2989999999999995, 9.7, 1.4, 9.0, 150.0, 0.33269999999999994, 150.0, 5.1, 5.2, 1.0, 6.4, 97.4, 0.1, 0.0]","[31.9, 0.21220000000000003, 3.1, 1.0, 6.3, 0.7, 12.8, 0.29189999999999994, 0.6515000000000001, 2.3, 2.3, 0.35960000000000003, 1.8, 8.0, 0.0, 34.3, 3.3, 1.7, 4.5, 3.9690000000000003, 8.3, 1.4, 8.82, 149.5, 0.3125, 149.5, 4.9, 5.0, 0.5, 8.9, 96.0, 0.1, 0.0]",1
745420,"[35.1, 0.2569, 1.9, 1.7, 9.6, 1.2, 12.7, 0.3226, 0.7269, 4.6, 4.7, 0.4043, 0.9, 7.2, 0.0, 31.4, 2.7, 1.2, 2.6, 4.15, 5.9, 0.9, 8.8, 140.8, 0.2474, 140.8, 2.7, 2.7, 0.4, 9.7, 91.8, 0.0, 1.0]","[33.7, 0.2386, 2.7, 1.8, 8.6, 0.8, 13.9, 0.30100000000000005, 0.6684000000000001, 3.6, 4.0, 0.36739999999999995, 0.6, 9.2, 0.3, 33.3, 3.2, 0.8, 3.0, 5.586, 8.0, 0.7, 8.84, 139.5, 0.30400000000000005, 139.5, 3.2, 3.3, 0.3, 7.2, 90.1, 0.2, 0.2]",0
745256,"[32.8, 0.22200000000000003, 2.9, 1.2, 7.8, 1.4, 14.2, 0.30069999999999997, 0.663, 4.3, 4.5, 0.3623, 0.6, 10.1, 0.2, 32.1, 2.9, 1.6, 4.6, 3.1209999999999996, 7.4, 1.2, 8.6, 136.3, 0.29410000000000003, 136.3, 4.5, 4.8, 0.7, 7.7, 88.5, 0.1, 0.5]","[34.1, 0.24029999999999996, 2.7, 2.3, 9.1, 0.7, 13.0, 0.30599999999999994, 0.6989, 4.6, 4.6, 0.3929, 1.4, 7.2, 0.3, 34.2, 3.1, 1.6, 4.3, 3.344, 8.1, 0.9, 9.0, 143.8, 0.2936, 143.8, 4.3, 4.7, 0.6, 8.3, 92.6, 0.3, 0.3]",1
745343,"[34.1, 0.23879999999999998, 2.8, 1.2, 8.3, 0.8, 14.6, 0.30510000000000004, 0.6733, 3.5, 3.8, 0.36819999999999997, 0.0, 8.7, 0.2, 34.6, 4.2, 1.6, 4.7, 4.526999999999999, 9.5, 0.9, 8.6, 151.5, 0.3558, 151.5, 4.9, 5.4, 1.6, 8.5, 96.0, 0.4, 0.0]","[32.1, 0.26959999999999995, 4.3, 0.8, 7.3, 2.0, 12.1, 0.35309999999999997, 0.8007, 5.0, 5.1, 0.4476, 0.6, 8.0, 0.1, 32.1, 1.4, 0.9, 1.7, 3.319, 6.1, 1.1, 9.01, 132.0, 0.23019999999999996, 132.0, 1.8, 1.8, 0.5, 7.8, 89.0, 0.0, 1.0]",0
746799,"[32.9, 0.21080000000000002, 2.1, 1.9, 7.1, 0.7, 13.3, 0.27170000000000005, 0.5972, 2.7, 3.0, 0.3255, 0.5, 7.4, 0.0, 32.5, 2.8, 1.3, 3.0, 4.886, 6.6, 1.2, 8.8, 146.6, 0.2631, 146.6, 3.2, 3.6, 0.6, 8.0, 93.9, 0.3, 0.2]","[32.5, 0.23060000000000005, 3.9, 1.5, 7.0, 0.8, 13.6, 0.3104, 0.675, 3.8, 4.2, 0.3646, 1.5, 8.7, 0.0, 34.2, 3.0, 2.0, 2.5, 4.0329999999999995, 7.6, 0.6, 9.0, 145.9, 0.2784, 145.9, 3.4, 3.8, 0.8, 8.8, 95.4, 0.1, 0.8]",1
745821,"[34.8, 0.23819999999999997, 3.2, 1.9, 8.2, 1.0, 14.3, 0.3133, 0.6900000000000001, 4.0, 4.3, 0.3767, 0.1, 8.4, 0.0, 33.4, 4.4, 1.5, 4.2, 3.7409999999999997, 8.2, 1.1, 8.9, 150.6, 0.3315, 150.6, 4.4, 4.4, 1.5, 8.8, 93.6, 0.1, 0.2]","[35.2, 0.25830000000000003, 4.3, 1.9, 9.7, 1.0, 15.9, 0.3335, 0.7514000000000001, 6.4, 6.9, 0.41790000000000005, 1.9, 9.6, 0.5, 33.9, 2.9, 1.9, 3.1, 3.283, 8.1, 0.6, 9.1, 145.8, 0.30710000000000004, 145.8, 3.2, 3.3, 0.1, 9.3, 96.4, 0.2, 1.0]",0
746796,"[32.7, 0.21139999999999998, 2.3, 1.9, 7.5, 0.9, 13.7, 0.2720000000000001, 0.5988, 3.1, 3.4, 0.32680000000000003, 0.6, 7.3, 0.0, 32.5, 2.8, 1.1, 2.7, 4.832000000000001, 6.4, 1.2, 8.9, 145.1, 0.2572, 145.1, 2.9, 3.3, 0.4, 8.1, 92.9, 0.3, 0.5]","[32.7, 0.23020000000000002, 4.2, 1.5, 6.9, 0.8, 14.3, 0.3105, 0.6740000000000002, 3.7, 4.1, 0.36350000000000005, 1.5, 9.0, 0.0, 33.8, 2.7, 2.1, 2.9, 3.995, 7.7, 0.8, 8.9, 143.5, 0.2791, 143.5, 3.8, 4.2, 1.0, 8.4, 94.1, 0.1, 0.5]",0
746799,"[32.7, 0.21139999999999998, 2.3, 1.9, 7.5, 0.9, 13.7, 0.2720000000000001, 0.5988, 3.1, 3.4, 0.32680000000000003, 0.6, 7.3, 0.0, 32.5, 2.8, 1.1, 2.7, 4.832000000000001, 6.4, 1.2, 8.9, 145.1, 0.2572, 145.1, 2.9, 3.3, 0.4, 8.1, 92.9, 0.3, 0.5]","[32.7, 0.23020000000000002, 4.2, 1.5, 6.9, 0.8, 14.3, 0.3105, 0.6740000000000002, 3.7, 4.1, 0.36350000000000005, 1.5, 9.0, 0.0, 33.8, 2.7, 2.1, 2.9, 3.995, 7.7, 0.8, 8.9, 143.5, 0.2791, 143.5, 3.8, 4.2, 1.0, 8.4, 94.1, 0.1, 0.5]",1
746473,"[33.3, 0.22660000000000005, 3.1, 1.7, 7.7, 0.9, 14.5, 0.3008, 0.6626000000000001, 3.9, 4.1, 0.3618, 0.5, 8.9, 0.2, 33.2, 2.6, 1.8, 4.3, 3.2760000000000007, 9.0, 0.8, 8.51, 139.8, 0.3204, 139.8, 4.6, 4.7, 0.5, 8.2, 91.6, 0.0, 0.0]","[33.9, 0.2257, 1.9, 1.9, 8.3, 1.1, 11.5, 0.283, 0.6226999999999999, 4.0, 4.0, 0.3397, 0.7, 8.1, 0.2, 33.8, 3.8, 1.5, 6.5, 5.164, 9.2, 1.8, 8.5, 150.1, 0.33910000000000007, 150.1, 6.9, 7.1, 1.0, 7.4, 95.2, 0.3, 0.0]",0
746962,"[33.2, 0.24489999999999998, 2.8, 2.3, 7.2, 0.4, 15.4, 0.31989999999999996, 0.723, 2.5, 2.6, 0.40310000000000007, 0.5, 10.1, 0.2, 31.7, 2.6, 1.2, 3.4, 2.6900000000000004, 7.4, 1.0, 8.6, 130.9, 0.29819999999999997, 130.9, 3.4, 3.6, 1.1, 6.7, 84.7, 0.1, 0.0]","[32.1, 0.24420000000000003, 4.7, 2.1, 8.6, 0.9, 14.7, 0.313, 0.6767000000000001, 5.0, 5.2, 0.3637, 1.8, 8.1, 0.3, 34.6, 2.7, 1.3, 3.7, 4.476, 7.9, 1.3, 9.1, 145.7, 0.28950000000000004, 145.7, 3.7, 3.9, 0.4, 7.9, 95.6, 0.1, 1.0]",1
747124,"[32.4, 0.2575, 3.4, 0.7, 6.9, 1.2, 12.9, 0.3274, 0.7459, 3.3, 3.3, 0.41850000000000004, 0.2, 7.8, 0.1, 33.6, 3.5, 0.9, 2.8, 3.55, 7.6, 1.2, 8.819999999999999, 145.8, 0.29710000000000003, 145.8, 3.1, 3.1, 0.2, 9.2, 94.6, 0.2, 0.4]","[32.9, 0.2366, 4.2, 1.2, 7.9, 1.3, 15.8, 0.3176, 0.7078, 3.6, 3.9, 0.3902, 1.0, 8.4, 0.1, 34.5, 3.5, 1.3, 3.4, 3.7940000000000005, 8.5, 0.9, 8.9, 150.8, 0.31560000000000005, 150.8, 3.6, 3.7, 1.2, 9.2, 95.2, 0.2, 0.7]",1
745909,"[33.2, 0.23899999999999996, 2.2, 2.2, 8.2, 1.2, 12.6, 0.3159, 0.7213, 4.9, 5.2, 0.40540000000000004, 0.8, 7.9, 0.1, 33.4, 2.5, 1.3, 4.0, 3.944, 7.8, 0.9, 8.9, 156.5, 0.2853, 156.5, 3.9, 4.0, 0.6, 10.8, 100.8, 0.2, 0.6]","[32.6, 0.24730000000000002, 3.6, 1.2, 8.5, 1.7, 13.2, 0.3342, 0.7377, 5.0, 5.0, 0.4034999999999999, 0.4, 7.5, 0.2, 31.9, 3.3, 1.3, 3.4, 3.0010000000000003, 7.2, 1.3, 8.7, 146.3, 0.3089, 146.3, 3.7, 3.7, 0.7, 8.8, 91.0, 0.3, 0.7]",0
745989,"[33.8, 0.254, 3.5, 1.7, 8.4, 1.1, 14.5, 0.33330000000000004, 0.7493000000000001, 4.6, 4.9, 0.4159999999999999, 0.9, 9.1, 0.3, 33.2, 3.7, 1.6, 4.3, 3.993, 8.8, 1.2, 8.6, 143.6, 0.34240000000000004, 143.6, 4.2, 4.3, 0.7, 7.5, 92.6, 0.2, 0.4]","[33.0, 0.22269999999999998, 3.1, 1.8, 7.3, 1.3, 12.4, 0.30499999999999994, 0.6401, 4.0, 4.0, 0.3351, 0.5, 8.9, 0.1, 35.9, 2.9, 2.1, 4.2, 3.739, 9.6, 1.2, 9.1, 148.8, 0.3087, 148.8, 4.6, 4.8, 0.8, 7.8, 96.4, 0.0, 0.2]",1
